Gene stable ID	Transcript stable ID	Gene stable ID	Transcript stable ID
AT3G46600	AT3G46600.2	Os03g0690600	Os03t0690600-03
AT3G46600	AT3G46600.2	Os03g0690600	Os03t0690600-02
AT3G46600	AT3G46600.1	Os11g0705200	Os11t0705200-01
AT3G46600	AT3G46600.1	Os04g0590400	Os04t0590400-01
AT3G46600	AT3G46600.1	Os03g0690600	Os03t0690600-01
AT3G46600	AT3G46600.1	Os03g0690600	Os03t0690600-03
AT3G46600	AT3G46600.1	Os03g0690600	Os03t0690600-02
AT5G27970	AT5G27970.1	Os01g0772700	Os01t0772700-00
AT5G27970	AT5G27970.3	Os01g0772700	Os01t0772700-00
AT5G27970	AT5G27970.5	Os01g0772700	Os01t0772700-00
AT5G27970	AT5G27970.2	Os01g0772700	Os01t0772700-00
AT5G27970	AT5G27970.4	Os01g0772700	Os01t0772700-00
AT4G34340	AT4G34340.2	Os03g0603300	Os03t0603300-01
AT4G34340	AT4G34340.1	Os03g0603300	Os03t0603300-01
AT1G55250	AT1G55250.1	Os10g0565600	Os10t0565600-01
AT1G55250	AT1G55250.3	Os10g0565600	Os10t0565600-01
AT1G55250	AT1G55250.4	Os10g0565600	Os10t0565600-01
AT1G55250	AT1G55250.2	Os10g0565600	Os10t0565600-01
AT1G55250	AT1G55250.5	Os10g0565600	Os10t0565600-01
AT4G31890	AT4G31890.3	Os09g0416900	Os09t0416900-00
AT4G31890	AT4G31890.2	Os09g0416900	Os09t0416900-00
AT4G31890	AT4G31890.1	Os09g0416900	Os09t0416900-00
AT1G19110	AT1G19110.1	Os07g0614300	Os07t0614300-01
AT3G18810	AT3G18810.1	Os03g0226901	Os03t0226901-00
AT2G13610	AT2G13610.1	Os04g0693300	Os04t0693300-00
AT3G60880	AT3G60880.1	Os04g0574800	Os04t0574800-00
AT3G60880	AT3G60880.2	Os04g0574800	Os04t0574800-00
AT4G09300	AT4G09300.2	Os03g0235100	Os03t0235100-01
AT4G09300	AT4G09300.2	Os03g0235100	Os03t0235100-02
AT4G09300	AT4G09300.3	Os03g0235100	Os03t0235100-01
AT4G09300	AT4G09300.3	Os03g0235100	Os03t0235100-02
AT4G09300	AT4G09300.1	Os03g0235100	Os03t0235100-01
AT4G09300	AT4G09300.1	Os03g0235100	Os03t0235100-02
AT4G09300	AT4G09300.5	Os03g0235100	Os03t0235100-01
AT4G09300	AT4G09300.5	Os03g0235100	Os03t0235100-02
AT4G09300	AT4G09300.4	Os03g0235100	Os03t0235100-01
AT4G09300	AT4G09300.4	Os03g0235100	Os03t0235100-02
AT5G06660	AT5G06660.1	Os03g0721400	Os03t0721400-02
AT5G06660	AT5G06660.1	Os03g0721400	Os03t0721400-01
AT3G22880	AT3G22880.1	Os11g0146800	Os11t0146800-01
AT3G22880	AT3G22880.2	Os11g0146800	Os11t0146800-01
AT1G64790	AT1G64790.1	Os02g0538400	Os02t0538400-00
AT1G64790	AT1G64790.2	Os02g0538400	Os02t0538400-00
AT1G64790	AT1G64790.3	Os02g0538400	Os02t0538400-00
AT1G75890	AT1G75890.3	Os10g0438600	Os10t0438600-01
AT1G75890	AT1G75890.3	Os06g0351500	Os06t0351500-01
AT1G75890	AT1G75890.3	Os09g0540400	Os09t0540400-01
AT1G75890	AT1G75890.3	Os09g0540400	Os09t0540400-02
AT1G75890	AT1G75890.3	Os10g0140300	Os10t0140300-01
AT1G75890	AT1G75890.1	Os10g0438600	Os10t0438600-01
AT1G75890	AT1G75890.1	Os06g0351500	Os06t0351500-01
AT1G75890	AT1G75890.1	Os09g0540400	Os09t0540400-01
AT1G75890	AT1G75890.1	Os09g0540400	Os09t0540400-02
AT1G75890	AT1G75890.1	Os10g0140300	Os10t0140300-01
AT1G75890	AT1G75890.2	Os10g0438600	Os10t0438600-01
AT1G75890	AT1G75890.2	Os06g0351500	Os06t0351500-01
AT1G75890	AT1G75890.2	Os09g0540400	Os09t0540400-01
AT1G75890	AT1G75890.2	Os09g0540400	Os09t0540400-02
AT1G75890	AT1G75890.2	Os10g0140300	Os10t0140300-01
AT4G29570	AT4G29570.1	Os06g0611600	Os06t0611600-00
AT1G09900	AT1G09900.1	Os02g0470000	Os02t0470000-01
AT1G60710	AT1G60710.1	Os04g0338100	Os04t0338100-01
AT3G24520	AT3G24520.1	Os01g0733200	Os01t0733200-01
AT1G20780	AT1G20780.1	Os12g0277000	Os12t0277000-01
AT1G20780	AT1G20780.1	Os12g0277000	Os12t0277000-02
AT1G20780	AT1G20780.1	Os03g0657100	Os03t0657100-02
AT1G20780	AT1G20780.1	Os03g0657100	Os03t0657100-01
AT1G20780	AT1G20780.2	Os12g0277000	Os12t0277000-01
AT1G20780	AT1G20780.2	Os12g0277000	Os12t0277000-02
AT1G20780	AT1G20780.2	Os03g0657100	Os03t0657100-02
AT1G20780	AT1G20780.2	Os03g0657100	Os03t0657100-01
AT1G20780	AT1G20780.3	Os12g0277000	Os12t0277000-01
AT1G20780	AT1G20780.3	Os12g0277000	Os12t0277000-02
AT1G20780	AT1G20780.3	Os03g0657100	Os03t0657100-02
AT1G20780	AT1G20780.3	Os03g0657100	Os03t0657100-01
AT1G75400	AT1G75400.1	Os01g0261100	Os01t0261100-01
AT5G53140	AT5G53140.2	Os06g0526700	Os06t0526700-00
AT5G53140	AT5G53140.1	Os06g0526700	Os06t0526700-00
AT1G66430	AT1G66430.1	Os06g0232200	Os06t0232200-00
AT5G18630	AT5G18630.1	Os07g0668700	Os07t0668700-02
AT5G18630	AT5G18630.1	Os07g0668700	Os07t0668700-01
AT5G18630	AT5G18630.1	Os11g0655800	Os11t0655800-01
AT5G18630	AT5G18630.3	Os07g0668700	Os07t0668700-02
AT5G18630	AT5G18630.3	Os07g0668700	Os07t0668700-01
AT5G18630	AT5G18630.3	Os11g0655800	Os11t0655800-01
AT5G18630	AT5G18630.2	Os07g0668700	Os07t0668700-02
AT5G18630	AT5G18630.2	Os07g0668700	Os07t0668700-01
AT5G18630	AT5G18630.2	Os11g0655800	Os11t0655800-01
AT2G20635	AT2G20635.1	Os07g0508500	Os07t0508500-01
AT3G24050	AT3G24050.1	Os03g0145200	Os03t0145200-01
AT1G27400	AT1G27400.1	Os09g0258600	Os09t0258600-01
AT3G14270	AT3G14270.2	Os08g0450700	Os08t0450700-01
AT3G14270	AT3G14270.1	Os08g0450700	Os08t0450700-01
AT1G36980	AT1G36980.1	Os02g0566900	Os02t0566900-01
AT1G36980	AT1G36980.2	Os02g0566900	Os02t0566900-01
AT5G20630	AT5G20630.1	Os08g0460000	Os08t0460000-01
AT3G10230	AT3G10230.1	Os02g0190600	Os02t0190600-00
AT3G10230	AT3G10230.2	Os02g0190600	Os02t0190600-00
AT1G75050	AT1G75050.1	Os03g0233200	Os03t0233200-00
AT5G24670	AT5G24670.2	Os09g0128600	Os09t0128600-05
AT5G24670	AT5G24670.2	Os09g0128600	Os09t0128600-02
AT5G24670	AT5G24670.2	Os09g0128600	Os09t0128600-01
AT5G24670	AT5G24670.2	Os09g0128600	Os09t0128600-03
AT5G24670	AT5G24670.2	Os09g0128600	Os09t0128600-04
AT5G24670	AT5G24670.5	Os09g0128600	Os09t0128600-05
AT5G24670	AT5G24670.5	Os09g0128600	Os09t0128600-02
AT5G24670	AT5G24670.5	Os09g0128600	Os09t0128600-01
AT5G24670	AT5G24670.5	Os09g0128600	Os09t0128600-03
AT5G24670	AT5G24670.5	Os09g0128600	Os09t0128600-04
AT5G24670	AT5G24670.4	Os09g0128600	Os09t0128600-05
AT5G24670	AT5G24670.4	Os09g0128600	Os09t0128600-02
AT5G24670	AT5G24670.4	Os09g0128600	Os09t0128600-01
AT5G24670	AT5G24670.4	Os09g0128600	Os09t0128600-03
AT5G24670	AT5G24670.4	Os09g0128600	Os09t0128600-04
AT5G24670	AT5G24670.3	Os09g0128600	Os09t0128600-05
AT5G24670	AT5G24670.3	Os09g0128600	Os09t0128600-02
AT5G24670	AT5G24670.3	Os09g0128600	Os09t0128600-01
AT5G24670	AT5G24670.3	Os09g0128600	Os09t0128600-03
AT5G24670	AT5G24670.3	Os09g0128600	Os09t0128600-04
AT5G24670	AT5G24670.1	Os09g0128600	Os09t0128600-05
AT5G24670	AT5G24670.1	Os09g0128600	Os09t0128600-02
AT5G24670	AT5G24670.1	Os09g0128600	Os09t0128600-01
AT5G24670	AT5G24670.1	Os09g0128600	Os09t0128600-03
AT5G24670	AT5G24670.1	Os09g0128600	Os09t0128600-04
AT1G77490	AT1G77490.1	Os12g0178100	Os12t0178100-01
AT1G77490	AT1G77490.2	Os12g0178100	Os12t0178100-01
AT1G15030	AT1G15030.2	Os01g0513400	Os01t0513400-01
AT1G15030	AT1G15030.1	Os01g0513400	Os01t0513400-01
AT1G62570	AT1G62570.1	Os10g0553800	Os10t0553800-01
AT5G03830	AT5G03830.2	Os03g0853900	Os03t0853900-01
AT5G03830	AT5G03830.3	Os03g0853900	Os03t0853900-01
AT5G03830	AT5G03830.1	Os03g0853900	Os03t0853900-01
AT5G64280	AT5G64280.1	Os08g0481800	Os08t0481800-01
AT4G14750	AT4G14750.2	Os03g0161400	Os03t0161400-01
AT4G14750	AT4G14750.2	Os10g0420200	Os10t0420200-01
AT4G14750	AT4G14750.1	Os03g0161400	Os03t0161400-01
AT4G14750	AT4G14750.1	Os10g0420200	Os10t0420200-01
AT4G14750	AT4G14750.3	Os03g0161400	Os03t0161400-01
AT4G14750	AT4G14750.3	Os10g0420200	Os10t0420200-01
AT5G38900	AT5G38900.1	Os03g0598900	Os03t0598900-01
AT5G38900	AT5G38900.2	Os03g0598900	Os03t0598900-01
AT5G54920	AT5G54920.1	Os04g0625900	Os04t0625900-01
AT5G54920	AT5G54920.2	Os04g0625900	Os04t0625900-01
AT4G26520	AT4G26520.4	Os06g0608700	Os06t0608700-02
AT4G26520	AT4G26520.4	Os06g0608700	Os06t0608700-03
AT4G26520	AT4G26520.4	Os06g0608700	Os06t0608700-01
AT4G26520	AT4G26520.2	Os06g0608700	Os06t0608700-02
AT4G26520	AT4G26520.2	Os06g0608700	Os06t0608700-03
AT4G26520	AT4G26520.2	Os06g0608700	Os06t0608700-01
AT4G26520	AT4G26520.3	Os06g0608700	Os06t0608700-02
AT4G26520	AT4G26520.3	Os06g0608700	Os06t0608700-03
AT4G26520	AT4G26520.3	Os06g0608700	Os06t0608700-01
AT4G26520	AT4G26520.1	Os06g0608700	Os06t0608700-02
AT4G26520	AT4G26520.1	Os06g0608700	Os06t0608700-03
AT4G26520	AT4G26520.1	Os06g0608700	Os06t0608700-01
AT1G45110	AT1G45110.1	Os10g0414500	Os10t0414500-01
AT4G33450	AT4G33450.1	Os11g0207600	Os11t0207600-00
AT4G33450	AT4G33450.1	Os02g0271900	Os02t0271900-01
AT5G61830	AT5G61830.2	Os01g0929500	Os01t0929500-01
AT5G61830	AT5G61830.2	Os01g0929500	Os01t0929500-02
AT5G61830	AT5G61830.1	Os01g0929500	Os01t0929500-01
AT5G61830	AT5G61830.1	Os01g0929500	Os01t0929500-02
AT2G23520	AT2G23520.1	Os12g0590900	Os12t0590900-01
AT3G05190	AT3G05190.1	Os03g0359100	Os03t0359100-02
AT3G05190	AT3G05190.1	Os03g0359100	Os03t0359100-01
AT3G05190	AT3G05190.3	Os03g0359100	Os03t0359100-02
AT3G05190	AT3G05190.3	Os03g0359100	Os03t0359100-01
AT3G05190	AT3G05190.2	Os03g0359100	Os03t0359100-02
AT3G05190	AT3G05190.2	Os03g0359100	Os03t0359100-01
AT4G37980	AT4G37980.1	Os09g0400000	Os09t0400000-00
AT4G37980	AT4G37980.2	Os09g0400000	Os09t0400000-00
AT3G44300	AT3G44300.1	Os02g0635200	Os02t0635200-01
AT4G29780	AT4G29780.1	Os05g0184500	Os05t0184500-00
AT4G29780	AT4G29780.1	Os01g0582600	Os01t0582600-01
AT4G29780	AT4G29780.1	Os05g0183900	Os05t0183900-00
AT4G26890	AT4G26890.1	Os02g0322400	Os02t0322400-00
AT4G26890	AT4G26890.1	Os10g0130000	Os10t0130000-00
AT4G26890	AT4G26890.1	Os01g0699600	Os01t0699600-01
AT4G26890	AT4G26890.1	Os01g0699400	Os01t0699400-01
AT5G62290	AT5G62290.1	Os10g0170000	Os10t0170000-01
AT5G62290	AT5G62290.1	Os03g0249300	Os03t0249300-01
AT5G62290	AT5G62290.2	Os10g0170000	Os10t0170000-01
AT5G62290	AT5G62290.2	Os03g0249300	Os03t0249300-01
AT1G18570	AT1G18570.1	Os03g0388600	Os03t0388600-01
AT2G23890	AT2G23890.3	Os09g0424600	Os09t0424600-01
AT2G23890	AT2G23890.3	Os09g0424600	Os09t0424600-02
AT2G23890	AT2G23890.1	Os09g0424600	Os09t0424600-01
AT2G23890	AT2G23890.1	Os09g0424600	Os09t0424600-02
AT2G23890	AT2G23890.2	Os09g0424600	Os09t0424600-01
AT2G23890	AT2G23890.2	Os09g0424600	Os09t0424600-02
AT1G27752	AT1G27752.1	Os03g0205000	Os03t0205000-01
AT1G27752	AT1G27752.2	Os03g0205000	Os03t0205000-01
AT1G79580	AT1G79580.1	Os06g0530400	Os06t0530400-01
AT1G79580	AT1G79580.1	Os02g0252200	Os02t0252200-01
AT1G79580	AT1G79580.1	Os02g0252200	Os02t0252200-02
AT1G79580	AT1G79580.2	Os06g0530400	Os06t0530400-01
AT1G79580	AT1G79580.2	Os02g0252200	Os02t0252200-01
AT1G79580	AT1G79580.2	Os02g0252200	Os02t0252200-02
AT1G79580	AT1G79580.4	Os06g0530400	Os06t0530400-01
AT1G79580	AT1G79580.4	Os02g0252200	Os02t0252200-01
AT1G79580	AT1G79580.4	Os02g0252200	Os02t0252200-02
AT1G79580	AT1G79580.5	Os06g0530400	Os06t0530400-01
AT1G79580	AT1G79580.5	Os02g0252200	Os02t0252200-01
AT1G79580	AT1G79580.5	Os02g0252200	Os02t0252200-02
AT1G79580	AT1G79580.3	Os06g0530400	Os06t0530400-01
AT1G79580	AT1G79580.3	Os02g0252200	Os02t0252200-01
AT1G79580	AT1G79580.3	Os02g0252200	Os02t0252200-02
AT5G56170	AT5G56170.1	Os06g0303800	Os06t0303800-01
AT5G56170	AT5G56170.1	Os04g0500300	Os04t0500300-01
AT5G56330	AT5G56330.2	Os06g0610100	Os06t0610100-00
AT5G56330	AT5G56330.2	Os08g0470200	Os08t0470200-02
AT5G56330	AT5G56330.2	Os08g0470200	Os08t0470200-01
AT5G56330	AT5G56330.2	Os08g0423500	Os08t0423500-00
AT5G56330	AT5G56330.2	Os08g0424100	Os08t0424100-00
AT5G56330	AT5G56330.1	Os06g0610100	Os06t0610100-00
AT5G56330	AT5G56330.1	Os08g0470200	Os08t0470200-02
AT5G56330	AT5G56330.1	Os08g0470200	Os08t0470200-01
AT5G56330	AT5G56330.1	Os08g0423500	Os08t0423500-00
AT5G56330	AT5G56330.1	Os08g0424100	Os08t0424100-00
AT1G20570	AT1G20570.1	Os02g0523300	Os02t0523300-01
AT1G20570	AT1G20570.4	Os02g0523300	Os02t0523300-01
AT1G20570	AT1G20570.3	Os02g0523300	Os02t0523300-01
AT1G20570	AT1G20570.2	Os02g0523300	Os02t0523300-01
AT4G36640	AT4G36640.2	Os03g0724100	Os03t0724100-01
AT4G36640	AT4G36640.1	Os03g0724100	Os03t0724100-01
AT4G36640	AT4G36640.3	Os03g0724100	Os03t0724100-01
AT4G26400	AT4G26400.2	Os03g0812200	Os03t0812200-01
AT4G26400	AT4G26400.2	Os03g0812200	Os03t0812200-02
AT4G26400	AT4G26400.1	Os03g0812200	Os03t0812200-01
AT4G26400	AT4G26400.1	Os03g0812200	Os03t0812200-02
AT3G49240	AT3G49240.1	Os11g0433600	Os11t0433600-01
AT2G45070	AT2G45070.3	Os01g0565900	Os01t0565900-01
AT2G45070	AT2G45070.3	Os01g0565900	Os01t0565900-02
AT2G45070	AT2G45070.2	Os01g0565900	Os01t0565900-01
AT2G45070	AT2G45070.2	Os01g0565900	Os01t0565900-02
AT2G45070	AT2G45070.4	Os01g0565900	Os01t0565900-01
AT2G45070	AT2G45070.4	Os01g0565900	Os01t0565900-02
AT2G45070	AT2G45070.1	Os01g0565900	Os01t0565900-01
AT2G45070	AT2G45070.1	Os01g0565900	Os01t0565900-02
AT3G14610	AT3G14610.1	Os01g0627600	Os01t0627600-01
AT3G14610	AT3G14610.1	Os01g0628000	Os01t0628000-01
AT3G14610	AT3G14610.1	Os01g0728300	Os01t0728300-01
AT3G14610	AT3G14610.1	Os01g0627800	Os01t0627800-01
AT3G14610	AT3G14610.1	Os05g0372300	Os05t0372300-01
AT3G14610	AT3G14610.1	Os01g0602200	Os01t0602200-01
AT3G14610	AT3G14610.1	Os01g0602500	Os01t0602500-01
AT3G14610	AT3G14610.1	Os01g0628900	Os01t0628900-01
AT3G14610	AT3G14610.1	Os01g0627900	Os01t0627900-01
AT3G14610	AT3G14610.1	Os01g0627400	Os01t0627400-01
AT3G14610	AT3G14610.1	Os01g0628700	Os01t0628700-01
AT5G24450	AT5G24450.1	Os01g0528000	Os01t0528000-01
AT5G24450	AT5G24450.2	Os01g0528000	Os01t0528000-01
AT5G10870	AT5G10870.1	Os08g0441600	Os08t0441600-01
AT4G33000	AT4G33000.6	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.6	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.6	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.6	Os01g0579600	Os01t0579600-01
AT4G33000	AT4G33000.3	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.3	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.3	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.3	Os01g0579600	Os01t0579600-01
AT4G33000	AT4G33000.2	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.2	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.2	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.2	Os01g0579600	Os01t0579600-01
AT4G33000	AT4G33000.5	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.5	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.5	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.5	Os01g0579600	Os01t0579600-01
AT4G33000	AT4G33000.4	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.4	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.4	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.4	Os01g0579600	Os01t0579600-01
AT4G33000	AT4G33000.1	Os01g0711500	Os01t0711500-01
AT4G33000	AT4G33000.1	Os01g0579600	Os01t0579600-03
AT4G33000	AT4G33000.1	Os01g0579600	Os01t0579600-02
AT4G33000	AT4G33000.1	Os01g0579600	Os01t0579600-01
AT3G15020	AT3G15020.2	Os05g0574400	Os05t0574400-01
AT3G15020	AT3G15020.2	Os01g0649100	Os01t0649100-02
AT3G15020	AT3G15020.2	Os01g0649100	Os01t0649100-01
AT3G15020	AT3G15020.1	Os05g0574400	Os05t0574400-01
AT3G15020	AT3G15020.1	Os01g0649100	Os01t0649100-02
AT3G15020	AT3G15020.1	Os01g0649100	Os01t0649100-01
AT4G33210	AT4G33210.1	Os10g0396400	Os10t0396400-01
AT4G33210	AT4G33210.1	Os10g0396400	Os10t0396400-02
AT3G27530	AT3G27530.1	Os12g0538900	Os12t0538900-01
AT3G27530	AT3G27530.1	Os12g0538900	Os12t0538900-02
AT3G46560	AT3G46560.1	Os12g0571200	Os12t0571200-01
AT5G11280	AT5G11280.1	Os01g0555300	Os01t0555300-01
AT5G65750	AT5G65750.1	Os07g0695800	Os07t0695800-01
AT5G65750	AT5G65750.1	Os07g0695800	Os07t0695800-02
AT2G23050	AT2G23050.2	Os12g0583500	Os12t0583500-01
AT2G23050	AT2G23050.2	Os12g0583500	Os12t0583500-02
AT2G23050	AT2G23050.2	Os03g0609800	Os03t0609800-01
AT2G23050	AT2G23050.2	Os03g0609800	Os03t0609800-02
AT2G23050	AT2G23050.1	Os12g0583500	Os12t0583500-01
AT2G23050	AT2G23050.1	Os12g0583500	Os12t0583500-02
AT2G23050	AT2G23050.1	Os03g0609800	Os03t0609800-01
AT2G23050	AT2G23050.1	Os03g0609800	Os03t0609800-02
AT4G15280	AT4G15280.2	Os07g0510400	Os07t0510400-02
AT4G15280	AT4G15280.2	Os07g0510400	Os07t0510400-01
AT4G15280	AT4G15280.2	Os07g0503900	Os07t0503900-01
AT4G15280	AT4G15280.2	Os07g0502900	Os07t0502900-00
AT4G15280	AT4G15280.1	Os07g0510400	Os07t0510400-02
AT4G15280	AT4G15280.1	Os07g0510400	Os07t0510400-01
AT4G15280	AT4G15280.1	Os07g0503900	Os07t0503900-01
AT4G15280	AT4G15280.1	Os07g0502900	Os07t0502900-00
AT1G80490	AT1G80490.2	Os03g0254700	Os03t0254700-01
AT1G80490	AT1G80490.2	Os03g0254700	Os03t0254700-02
AT1G80490	AT1G80490.1	Os03g0254700	Os03t0254700-01
AT1G80490	AT1G80490.1	Os03g0254700	Os03t0254700-02
AT1G80490	AT1G80490.3	Os03g0254700	Os03t0254700-01
AT1G80490	AT1G80490.3	Os03g0254700	Os03t0254700-02
AT1G43690	AT1G43690.1	Os04g0421800	Os04t0421800-01
AT5G16700	AT5G16700.1	Os02g0596200	Os02t0596200-01
AT3G30180	AT3G30180.1	Os03g0602300	Os03t0602300-01
AT2G41460	AT2G41460.2	Os01g0801000	Os01t0801000-01
AT2G41460	AT2G41460.2	Os01g0801100	Os01t0801100-01
AT2G41460	AT2G41460.4	Os01g0801000	Os01t0801000-01
AT2G41460	AT2G41460.4	Os01g0801100	Os01t0801100-01
AT2G41460	AT2G41460.1	Os01g0801000	Os01t0801000-01
AT2G41460	AT2G41460.1	Os01g0801100	Os01t0801100-01
AT2G41460	AT2G41460.3	Os01g0801000	Os01t0801000-01
AT2G41460	AT2G41460.3	Os01g0801100	Os01t0801100-01
AT5G13000	AT5G13000.1	Os02g0832400	Os02t0832400-01
AT5G13000	AT5G13000.1	Os02g0832400	Os02t0832400-02
AT5G13000	AT5G13000.1	Os06g0728902	Os06t0728902-01
AT5G13000	AT5G13000.1	Os02g0832500	Os02t0832500-01
AT5G13000	AT5G13000.2	Os02g0832400	Os02t0832400-01
AT5G13000	AT5G13000.2	Os02g0832400	Os02t0832400-02
AT5G13000	AT5G13000.2	Os06g0728902	Os06t0728902-01
AT5G13000	AT5G13000.2	Os02g0832500	Os02t0832500-01
AT4G30870	AT4G30870.1	Os01g0948100	Os01t0948100-01
AT3G27100	AT3G27100.2	Os01g0920200	Os01t0920200-01
AT3G27100	AT3G27100.1	Os01g0920200	Os01t0920200-01
AT3G52450	AT3G52450.1	Os04g0686000	Os04t0686000-01
AT3G52450	AT3G52450.1	Os02g0539200	Os02t0539200-01
AT3G02160	AT3G02160.1	Os02g0699900	Os02t0699900-01
AT3G02160	AT3G02160.2	Os02g0699900	Os02t0699900-01
AT4G23750	AT4G23750.2	Os01g0657400	Os01t0657400-00
AT4G23750	AT4G23750.1	Os01g0657400	Os01t0657400-00
AT4G03260	AT4G03260.1	Os05g0501600	Os05t0501600-01
AT4G03260	AT4G03260.4	Os05g0501600	Os05t0501600-01
AT4G03260	AT4G03260.3	Os05g0501600	Os05t0501600-01
AT4G03260	AT4G03260.2	Os05g0501600	Os05t0501600-01
AT1G13530	AT1G13530.1	Os08g0414000	Os08t0414000-00
AT1G13530	AT1G13530.1	Os08g0413500	Os08t0413500-00
AT1G13530	AT1G13530.1	Os08g0412700	Os08t0412700-01
AT2G26750	AT2G26750.1	Os10g0498000	Os10t0498000-01
AT5G54160	AT5G54160.1	Os08g0157500	Os08t0157500-02
AT5G54160	AT5G54160.1	Os08g0157500	Os08t0157500-01
AT1G12440	AT1G12440.3	Os01g0717601	Os01t0717601-00
AT1G12440	AT1G12440.3	Os01g0718000	Os01t0718000-01
AT1G12440	AT1G12440.1	Os01g0717601	Os01t0717601-00
AT1G12440	AT1G12440.1	Os01g0718000	Os01t0718000-01
AT1G12440	AT1G12440.2	Os01g0717601	Os01t0717601-00
AT1G12440	AT1G12440.2	Os01g0718000	Os01t0718000-01
AT4G39480	AT4G39480.1	Os01g0183500	Os01t0183500-01
AT4G39480	AT4G39480.1	Os01g0183600	Os01t0183600-01
AT4G39480	AT4G39480.1	Os08g0262500	Os08t0262500-01
AT4G39480	AT4G39480.1	Os03g0139600	Os03t0139600-00
AT5G44620	AT5G44620.1	Os08g0547900	Os08t0547900-01
AT4G34830	AT4G34830.1	Os10g0181200	Os10t0181200-01
AT4G34830	AT4G34830.1	Os10g0181200	Os10t0181200-02
AT4G36700	AT4G36700.1	Os03g0197300	Os03t0197300-01
AT5G45200	AT5G45200.1	Os11g0646300	Os11t0646300-00
AT5G45200	AT5G45200.3	Os11g0646300	Os11t0646300-00
AT5G45200	AT5G45200.2	Os11g0646300	Os11t0646300-00
AT3G25190	AT3G25190.1	Os04g0686800	Os04t0686800-01
AT1G72180	AT1G72180.1	Os01g0878300	Os01t0878300-02
AT1G72180	AT1G72180.1	Os01g0878300	Os01t0878300-01
AT5G41770	AT5G41770.1	Os06g0523900	Os06t0523900-00
AT5G41770	AT5G41770.1	Os10g0328700	Os10t0328700-01
AT2G18230	AT2G18230.1	Os02g0704900	Os02t0704900-01
AT2G18230	AT2G18230.1	Os02g0704900	Os02t0704900-02
AT2G20230	AT2G20230.1	Os06g0731400	Os06t0731400-02
AT2G20230	AT2G20230.1	Os06g0731400	Os06t0731400-01
AT3G52000	AT3G52000.1	Os09g0463100	Os09t0463100-01
AT5G58680	AT5G58680.1	Os03g0435300	Os03t0435300-00
AT3G14067	AT3G14067.1	Os02g0778900	Os02t0778900-01
AT2G29080	AT2G29080.1	Os05g0458400	Os05t0458400-01
AT1G20300	AT1G20300.1	Os08g0369200	Os08t0369200-01
AT5G04210	AT5G04210.1	Os07g0281000	Os07t0281000-01
AT3G60920	AT3G60920.1	Os04g0555500	Os04t0555500-01
AT3G60920	AT3G60920.2	Os04g0555500	Os04t0555500-01
AT1G55080	AT1G55080.2	Os01g0501000	Os01t0501000-01
AT1G55080	AT1G55080.1	Os01g0501000	Os01t0501000-01
AT1G73020	AT1G73020.2	Os01g0706700	Os01t0706700-01
AT1G73020	AT1G73020.3	Os01g0706700	Os01t0706700-01
AT1G73020	AT1G73020.1	Os01g0706700	Os01t0706700-01
AT3G50280	AT3G50280.2	Os08g0111300	Os08t0111300-01
AT3G50280	AT3G50280.2	Os08g0111800	Os08t0111800-00
AT3G50280	AT3G50280.2	Os04g0374400	Os04t0374400-00
AT3G50280	AT3G50280.1	Os08g0111300	Os08t0111300-01
AT3G50280	AT3G50280.1	Os08g0111800	Os08t0111800-00
AT3G50280	AT3G50280.1	Os04g0374400	Os04t0374400-00
AT1G56070	AT1G56070.3	Os04g0118400	Os04t0118400-01
AT1G56070	AT1G56070.3	Os04g0118400	Os04t0118400-03
AT1G56070	AT1G56070.3	Os04g0118400	Os04t0118400-02
AT1G56070	AT1G56070.2	Os04g0118400	Os04t0118400-01
AT1G56070	AT1G56070.2	Os04g0118400	Os04t0118400-03
AT1G56070	AT1G56070.2	Os04g0118400	Os04t0118400-02
AT1G56070	AT1G56070.1	Os04g0118400	Os04t0118400-01
AT1G56070	AT1G56070.1	Os04g0118400	Os04t0118400-03
AT1G56070	AT1G56070.1	Os04g0118400	Os04t0118400-02
AT2G03520	AT2G03520.1	Os12g0503300	Os12t0503300-00
AT1G07520	AT1G07520.2	Os11g0705200	Os11t0705200-01
AT1G07520	AT1G07520.2	Os04g0590400	Os04t0590400-01
AT1G07520	AT1G07520.2	Os03g0690600	Os03t0690600-01
AT1G07520	AT1G07520.2	Os03g0690600	Os03t0690600-03
